Source;Destination;Length;Source Address;Destination Address;Source.1;Destination.1;Address_Resolution_Protocol;Internet_Control_Message_Protocol;Transmission_Control_Protocol;Info;label
10.0.123.2;10.0.123.3;162;35.123.126.140;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;54.135.71.235;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;94.88.212.238;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;103.87.104.151;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;206.70.140.59;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;59.185.164.151;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;163.61.119.58;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;206.236.147.252;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;124.206.52.50;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;69.250.103.202;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;142.119.94.211;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;98.206.82.250;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;15.56.142.146;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;98.52.157.27;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.2;10.0.123.3;162;150.93.237.121;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.3;10.0.123.2;148;197.92.111.117;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;246.1.62.96;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;254.192.250.63;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;71.187.50.246;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;197.179.249.196;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;22.93.207.202;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;117.146.72.110;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;34.157.241.98;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;2962;124.157.89.5;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;1538;92.125.72.231;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;3;1
10.0.123.2;10.0.123.3;150;203.149.186.187;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;78.123.29.0;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;169.92.62.184;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;38.72.204.240;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;157.38.3.39;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;130.108.72.208;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;28.137.37.18;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;204.184.221.239;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;197.92.111.117;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;246.1.62.96;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;254.192.250.63;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;71.187.50.246;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;197.179.249.196;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;22.93.207.202;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;117.146.72.110;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;34.157.241.98;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;1514;70.228.230.253;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;2;1
10.0.123.3;10.0.123.2;148;145.82.150.1;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;117.112.156.22;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;29.86.28.123;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;72.111.123.71;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;123.13.187.19;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;107.7.150.211;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;130.2.124.179;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;109.124.76.218;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;5858;229.231.103.124;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;3;1
10.0.123.2;10.0.123.3;5858;7.58.137.31;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;3;1
10.0.123.2;10.0.123.3;762;45.179.233.50;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;3;1
10.0.123.2;10.0.123.3;150;102.126.241.38;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;24.164.7.25;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;173.185.33.179;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;2.254.0.145;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;19.39.159.92;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;158.31.105.51;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;231.96.169.185;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;227.11.19.124;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;39241145246;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;130.157.58.26;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;213.19.22.0;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;96.40.219.215;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;###############################################################################################################################################################################################################################################################;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;9.221.31.76;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;199.109.202.119;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;218.84.192.162;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;145.129.206.119;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;2,11E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;5.58.241.142;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;185.129.13.144;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;1,92E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;2,54E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;169.250.2.215;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;254.50.157.37;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;22.45.188.20;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;162.199.130.5;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;162.221.49.117;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;75169245123;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;252.132.238.3;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;132.75.173.29;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;85.93.101.202;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;169.121.13.131;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;118.142.184.60;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;2,12E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;184.112.40.117;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;157.57.106.11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;174.218.28.124;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;123.32.208.112;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;93.105.37.132;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;117.29.3.239;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;8123199159;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;185.31.82.38;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;117.162.106.233;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;142.123.0.158;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;123.107.227.252;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;1,12E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;129.72.93.233;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;78.25.38.158;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;84.123.29.76;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;124.121.6.50;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;158.38.252.107;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;50.250.4.188;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;###############################################################################################################################################################################################################################################################;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;1,01E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;233.102.68.148;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;124.188.34.185;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;184.184.45.111;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;197.137.22.132;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;98.169.32.3;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;28184111174;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;101.49.249.39;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;124.5.175.239;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;68.175.148.48;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;29.28.215.162;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;121.199.31.95;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;3.93.72.255;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;231.252.84.39;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;221.255.92.212;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;34.170.85.37;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;33101169174;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;75.33.132.43;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;254.45.185.117;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;31108187211;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;###############################################################################################################################################################################################################################################################;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;192.127.164.175;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;29.92.7.132;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;218.24.72.92;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;39.85.184.32;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;119.241.86.11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;33250236239;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;2,08E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;38.192.146.1;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;145.199.123.203;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;45.34.250.101;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;146.150.59.206;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;185.142.187.3;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;1,85E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;59.28.89.68;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;105.191.40.49;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;185.158.75.3;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;127.199.124.29;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;175.68.245.184;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;110.31.170.37;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;146.170.45.39;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;###############################################################################################################################################################################################################################################################;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;38.235.234.84;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;187.117.22.255;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.3;10.0.123.2;148;63.58.255.29;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;219.6.5.173;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;2,54E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;34249254124;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;86.164.13.43;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;236.85.18.117;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;101.108.1.13;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.3;10.0.123.2;148;131.45.45.245;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;1;1
10.0.123.2;10.0.123.3;150;98127109164;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;192.8.250.130;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;66.127.164.107;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;208.158.239.50;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;158.241.29.138;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;158.145.38.254;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;241.240.185.0;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;246.184.9.192;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;1,96E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;39.179.51.127;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;138.58.32.102;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;38.102.105.54;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;###############################################################################################################################################################################################################################################################;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;51.24.96.49;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;161.7.157.123;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;238.174.29.197;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;93158187169;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;1,84E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;58.108.47.38;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;204.105.118.252;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;185.238.231.23;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;28.10.5.197;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;3250214195;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;203.93.0.146;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;57.102.211.250;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;161.117.234.26;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;156.118.192.254;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
10.0.123.2;10.0.123.3;150;58.231.19.157;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;2;1
